title,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,m_totalImages,ber_rating,longitude,latitude
"18 Main Street, Raheny, Dublin 5",standard,1/28/2022,525000,3,1,Terrace,100,Buy,19,D1,-8.462953,52.173144
"69 Grianan Fidh, Aiken's Village, Sandyford, Dublin 18",standard,1/28/2022,625000,4,4,End of Terrace,136,Buy,17,C2,-9.057674,52.261098
"77 Botanic Road, Glasnevin, Dublin 9",standard,1/25/2022,745000,5,8,End of Terrace,186,Buy,18,E2,-9.302635,52.388839
"89 Hanover Riverside, Block M, Asgard Road, Dublin 2",standard,1/30/2022,550000,2,2,Apartment,85,Buy,10,D2,-8.125254,51.86195
"15 Annadale Drive, Drumcondra, Dublin 9",standard,12/22/2021,500000,3,2,End of Terrace,105,Buy,30,C2,-6.145803,53.446968
"13 Castlepark Residence, Castlepark Road, Dalkey, Co. Dublin",standard,1/30/2022,725000,3,2,Apartment,90,Buy,24,E2,-9.091794726,53.55886488
"113 Torcaill, Portmarnock, Co. Dublin",standard,1/28/2022,320000,3,1,Terrace,230,Buy,48,E1,-6.264573,53.3669
"Apartment 8, Wynnefield House, Charleville Road, Rathmines, Dublin 6",standard,12/16/2021,395000,2,1,Apartment,60,Buy,10,D2,-6.254356,53.324593
"103 Torcaill, Portmarnock, Co. Dublin",standard,12/16/2021,410000,2,2,Terrace,82,Buy,18,E1,-9.21633,53.801539
"35 Drynam Drive, Drynam Hall, Kinsealy, Co. Dublin",standard,12/16/2021,340000,3,2,Detached,78,Buy,12,B3,-6.253231,53.351529
"Apartment 59, The Plaza, Ballymun, Dublin 9",standard,1/28/2022,179000,2,2,Apartment,250,Buy,38,A2,-6.375898,53.470271
"Tallow Hall, Belgard Square West, Tallaght, Dublin 24",standard,1/30/2022,265000,2,2,Apartment,71,Buy,37,B2,-6.39858,53.380132
"410 Beacon One, Beacon Court, Sandyford, Dublin 18",standard,1/30/2022,295000,1,1,Apartment,50,Buy,17,D1,-8.49711,54.099623
"Apartment 46, Norseman Court, Stoneybatter, Dublin 7",standard,1/27/2022,290000,1,1,Apartment,65,Buy,15,C1,-8.864967,52.713241
"69 The Crescent Building, Parkwest West Pointe, Park West, Dublin 12",standard,1/30/2022,235000,2,2,Apartment,,Buy,19,E1,-8.4688609,52.5203493
"24 Fisherman's Wharf, Ringsend, Ringsend, Dublin 4",standard,1/28/2022,500000,4,2,Terrace,91,Buy,4,F,-7.692899,53.593245
"16 Cedarhurst Green, Castleknock, Dublin 15",standard,1/30/2022,400000,2,2,Duplex,72,Buy,29,D2,-8.586022,53.908541
"Apt. 1, Block F, Smithfield Market, (1 Parking Space), Smithfield, Dublin 7",standard,1/28/2022,350000,2,1,Apartment,60,Buy,14,C1,-8.895417,51.622348
"Apartment 10, Churchview, Stillorgan, Co. Dublin",standard,1/25/2022,400000,2,1,Apartment,68,Buy,28,B3,-6.598997,53.243204
"28 Saint Kevin's Road, South Circular Road, Portobello, Dublin 8",standard,1/25/2022,795000,2,2,Terrace,123,Buy,18,D2,-9.060098,51.590734
"28 Ashtown Grove, Navan Road (D7), Dublin 7",standard,1/28/2022,480000,3,2,Semi-D,102,Buy,5,G,-7.337899,53.527275
"158 The Oval, Block O, Tullyvale, Cabinteely, Dublin 18",standard,1/30/2022,385000,3,2,Apartment,184,Buy,18,G,-7.533862,55.095317
"24 St Ronans Park, Clondalkin, Dublin 22",standard,12/21/2021,275000,3,2,End of Terrace,112,Buy,19,C2,-9.087889,53.258118
"52 Corr Castle, Howth, Co. Dublin",standard,1/30/2022,575000,3,2,Apartment,90,Buy,19,A3,-6.394918,53.511955
"38 Moynihan Court, Tallaght, Dublin 24",standard,1/29/2022,175000,1,1,Apartment,38,Buy,24,C2,-8.274225,51.914284
"50 Lanndale Lawns, Springfield, Tallaght, Dublin 24",standard,1/29/2022,335000,3,2,Terrace,110,Buy,45,C1,-6.76607,53.004804
"13 Donomore Crescent, Tallaght, Dublin 24",standard,1/29/2022,199000,3,1,Terrace,8094,Buy,9,SI_666,-7.13322463,52.34057281
"138 St Peter's Road, Walkinstown, Dublin 12",standard,1/30/2022,390000,4,2,Terrace,64,Buy,7,SI_666,-8.79863,52.556527
"5 Church Avenue Glasnevin Dublin 9, Glasnevin, Dublin 9",standard,1/29/2022,295000,1,1,Bungalow,56,Buy,21,B3,-6.238383,53.345585
"Apartment 22 Finnstown Hall, Block 5, Haydens Lane, Lucan, Co. Dublin",standard,1/28/2022,250000,2,2,Apartment,105,Buy,18,D2,-6.375299,53.286721
"Apartment 5, Malin Hall, Waterville Terrace, Waterville, Blanchardstown, Dublin 15",standard,1/28/2022,260000,2,2,Apartment,82,Buy,16,G,-6.486259,53.508787
"3 Drumfinn Road, Ballyfermot, Ballyfermot, Dublin 10",standard,1/11/2022,300000,3,2,Terrace,105,Buy,19,E2,-8.49344,53.705817
"182 Lower Kilmacud Road, Stillorgan, Co. Dublin",standard,12/15/2021,725000,3,2,Semi-D,120,Buy,17,C2,-6.3234381,53.3664021
"Apartment 3, Kirkwood, Park Avenue, Sandymount, Dublin 4",standard,1/27/2022,395000,2,1,Apartment,56,Buy,15,D1,-6.267458,53.347292
"11 Bolbrook Villas, Tallaght, Dublin 24",standard,1/10/2022,285000,3,2,Terrace,85,Buy,12,G,-8.51489523,52.14728013
"57 Dursey Row, Waterville, Blanchardstown, Dublin 15",standard,1/30/2022,260000,2,2,Apartment,69,Buy,19,C1,-7.897484,53.432349
"374 BLOCK 21B, Marina Village, Malahide, Co. Dublin",standard,12/15/2021,495000,2,1,Apartment,85,Buy,13,XXX,-6.832312,53.414836
"Apartment 17, The Plaza Crescent, Swords, Co. Dublin",standard,1/29/2022,290000,2,2,Duplex,93,Buy,21,B2,-8.9804,51.912361
"16 Thorndale Grove, Artane, Artane, Dublin 5",standard,12/15/2021,625000,4,2,Semi-D,135,Buy,8,G,-9.380884767,52.65530868
"207 Woodfield, Scholarstown Road, Knocklyon, Dublin 16",standard,1/12/2022,695000,5,3,Semi-D,160,Buy,12,C2,-6.388131,53.715972
"20 Courtney House, Appian Way, Ranelagh, Dublin 6",standard,1/28/2022,365000,2,1,Apartment,49,Buy,16,E1,-9.0540261,53.270136
"24 Ardee Court, Cork Street, Dublin 8",standard,1/29/2022,265000,1,1,Apartment,50,Buy,16,D2,-7.485571,53.444559
"231 The Crescent Building, Park West, Dublin 12",standard,1/29/2022,295000,3,3,Apartment,97,Buy,13,E2,-7.797817,53.725988
"17 B Ard Macha, Old Bawn, Tallaght, Dublin 24",standard,1/28/2022,200000,2,2,Semi-D,82,Buy,13,C2,-6.258656,53.294336
"St Martins, Kylemore Road, Bluebell, Dublin 12",standard,1/29/2022,349000,3,2,Detached,93,Buy,24,G,-7.096003,52.246922
"14 Bellevue, Springfield, Tallaght, Dublin 24",standard,1/29/2022,185000,2,1,Apartment,35,Buy,9,G,-6.246085,53.343041
"25 Hunters Hall, Ballycullen, Dublin 16",standard,1/29/2022,215000,1,1,Apartment,59,Buy,11,C1,-6.20976,53.61367
"5 Ellensborough Grange, Kiltipper, Dublin 24",standard,1/29/2022,299000,2,1,Terrace,81,Buy,20,SI_666,-6.25222,54.084893
"156 Killinarden Heights, Tallaght, Dublin 24",standard,1/29/2022,249950,3,1,Terrace,84,Buy,20,A3,-8.911344,51.614675
"56 Kildonan Drive, Finglas, Dublin 11",standard,1/28/2022,275000,3,2,Terrace,91,Buy,21,D1,-6.994695,53.338017
"64 Grange View Road, Clondalkin, Dublin 22",standard,1/29/2022,269000,3,2,Semi-D,76,Buy,13,XXX,-6.2499497,53.3524119
"8 Wheatfield Court, Clondalkin, Dublin 22",standard,1/29/2022,249000,3,1,Semi-D,180,Buy,55,C3,-6.263522,52.907109
"50 Castlegate Way, Adamstown, Co. Dublin",standard,1/29/2022,330000,3,3,End of Terrace,112,Buy,20,C3,-6.33542,53.317347
"42 Elmfield Court, Clondalkin, Dublin 22",standard,1/29/2022,199000,2,1,Apartment,74,Buy,20,G,-6.260679,54.081561
"6 Saggart Lodge Court, Saggart, Co. Dublin",standard,1/29/2022,495000,4,3,Townhouse,232,Buy,23,C3,-6.427482,53.32771
"30 Millrace Crescent, Saggart, Co. Dublin",standard,1/29/2022,295000,3,3,Apartment,94,Buy,21,E2,-6.320947,53.330703
"35 Castlemoyne, Balgriffin, Dublin 13",standard,1/28/2022,549000,5,4,Semi-D,177,Buy,27,C2,-6.274843,53.710193
"17 Castlefield Court, Knocklyon, Dublin 16",standard,1/29/2022,645000,5,3,Semi-D,154,Buy,24,C3,-6.660073,52.460617
"20 Fonthill Park, Rathfarnham, Dublin 14",standard,1/29/2022,625000,4,2,Semi-D,144,Buy,24,C2,-6.257609,53.394439
"20 Orchard Terrace, Grangegorman Upper, Dublin 7",standard,1/28/2022,595000,6,2,Terrace,135,Buy,40,B3,-7.711298,53.374551
"1A Beechwood Lawns, Rathcoole, Co. Dublin",standard,1/29/2022,475000,4,3,Detached,172,Buy,20,C3,-8.788796,52.724956
"10 Cloonmore Grove, Tallaght, Dublin 24",standard,1/29/2022,265000,5,2,Terrace,82,Buy,9,C2,-6.418563,54.0092175
"24 St John's Gate, Clondalkin, Dublin 22",standard,1/29/2022,269000,2,1,Townhouse,97,Buy,27,C3,-10.109572,51.850943
"2 Moy Glas Chase, Lucan, Co. Dublin",standard,1/29/2022,335000,3,2,Semi-D,98,Buy,37,D2,-6.16774,53.527487
"16 Newcastle Manor Park, Newcastle, Co. Dublin",standard,1/29/2022,299000,3,3,Apartment,98,Buy,8,D2,-7.11377,52.259571
"49 St Laurences Park, Stillorgan, Co. Dublin",standard,1/30/2022,495000,3,1,End of Terrace,84,Buy,21,C3,-7.302917,53.040592
"30 Hillcourt, Highfield Road, Rathgar, Dublin 6",standard,1/23/2022,310000,1,1,Apartment,40,Buy,6,XXX,-6.988502,52.983592
"30 Red Arches Drive, The Coast, Baldoyle, Dublin 13",standard,1/28/2022,395000,3,2,Townhouse,76,Buy,34,XXX,-6.256596,53.318659
"Apartment 11, The Crescent, Dublin 12",standard,1/28/2022,235000,2,2,Apartment,62,Buy,44,B3,-6.231429,53.326071
"83 Saint Magdalen Terrace, Irishtown, Irishtown, Dublin 4",standard,1/28/2022,395000,2,1,End of Terrace,55,Buy,11,SI_666,-8.285022,54.476756
"71 Marlfield Green, Kiltipper, Tallaght, Dublin 24",standard,1/28/2022,340000,3,2,End of Terrace,113,Buy,13,C3,-6.992481,52.993805
"18 Ballintyre Grove, Ballinteer, Ballinteer, Dublin 16",standard,1/4/2022,369000,2,2,Apartment,84,Buy,13,E1,-8.202123,53.846898
"3 Dartmouth Place, Ranelagh, Dublin 6",standard,1/28/2022,480000,2,2,End of Terrace,63,Buy,17,F,-6.42602,53.989035
"27 Ridgewood Square, Swords, Co. Dublin",standard,1/21/2022,340000,3,2,End of Terrace,91,Buy,17,E1,-8.844141,53.507705
"Avondoon, 49 Yellow Walls Road, Malahide, Co. Dublin",standard,1/25/2022,790000,3,1,Detached,123,Buy,34,B2,-6.241999,53.339626
"Apartment 32, Whatley Hall, Clonee, Dublin 15",standard,1/28/2022,265000,2,2,Apartment,81,Buy,9,G,-8.197076,54.646962
"8 Morehampton Mews, Donnybrook, Dublin 4",standard,1/30/2022,450000,1,1,Detached,59,Buy,45,B3,-6.933755,52.426048
"Apt 18 The Landey, Santry, Dublin 9",standard,12/17/2021,195000,1,1,Apartment,41,Buy,23,B3,-7.376977,53.989313
"10 Portland Street North, Dublin 1",standard,1/19/2022,450000,5,1,Terrace,156,Buy,27,C2,-6.494721,52.539098
"106 The Oaks, Ridgewood, Swords, Co. Dublin",standard,1/7/2022,280000,3,2,Terrace,85,Buy,21,C1,-6.731466,52.797128
"59 The Crescent, Carrickmines Manor, Carrickmines, Dublin 18",standard,1/11/2022,250000,1,1,Apartment,48,Buy,3,A2,-6.503826,52.344483
"46 Griffith Avenue, Drumcondra, Dublin 3",standard,12/13/2021,495000,3,1,Terrace,98,Buy,9,B3,-9.08907,53.28038
"81 Ballyshannon Road, Kilmore, Dublin 5",standard,1/30/2022,290000,3,1,Terrace,88,Buy,17,C2,-6.807368,54.08341
"11 Abbotts Hill, Malahide, Co. Dublin",standard,12/13/2021,1800000,4,3,Detached,261,Buy,10,C1,-6.194713,53.298876
"9 Iona Drive, Glasnevin, Dublin 9",standard,1/28/2022,1500000,6,8,Detached,230,Buy,26,C2,-7.931353,53.831167
"2 Elmpark Avenue, Ranelagh, Ranelagh, Dublin 6",standard,1/28/2022,795000,3,2,Terrace,105,Buy,35,D1,-6.682112,53.2209
"Apartment 2, Liberty Corner, Dublin 1",standard,1/28/2022,330000,2,2,Apartment,70,Buy,23,C1,-6.53149,53.630551
"Apartment 156, Beechwood Court, Stillorgan, Co. Dublin",standard,1/25/2022,320000,1,1,Apartment,49,Buy,1,E1,-6.274789,53.351629
"42 The Chantries, Balrothery, Co. Dublin",standard,1/10/2022,450000,4,2,Detached,137,Buy,55,C1,-6.786006,53.165398
"16 Windmill Court, Porterstown, Clonsilla, Dublin 15",standard,1/28/2022,300000,3,3,Apartment,116,Buy,34,C2,-7.960052,52.604255
"Main Street, Naul, Co. Dublin",standard,1/11/2022,375000,4,1,Detached,38,Buy,16,F,-9.392825,52.417249
"50 Clonkeen Drive, Foxrock, Dublin 18",standard,1/28/2022,725000,4,2,Semi-D,158,Buy,17,C2,-7.9679,55.16771
"5 Court View, Rathborne Avenue, Ashtown, Dublin 15",standard,1/28/2022,585000,5,3,Terrace,147,Buy,31,C1,-8.490342,52.959196
"Rere of 19, Irishtown Road, Irishtown, Dublin 4",standard,12/23/2021,475000,3,3,Detached,109,Buy,22,D2,-6.346013,53.351313
"Apartment 32, Dakota Court, Royal Canal Bank, Phibsborough, Dublin 7",standard,1/14/2022,260000,1,1,Apartment,48,Buy,18,C2,-6.414923,53.656083
"6 Waterside Park, Swords Road, Malahide, Co. Dublin",standard,12/11/2021,375000,3,2,Terrace,100,Buy,17,C1,-8.436474,52.814143
"71 Alderwood Avenue, Springfield, Tallaght, Dublin 24",standard,1/30/2022,285000,3,1,Terrace,157,Buy,39,F,-6.95055,53.822565
"Apt 2 Springdale Court, Springdale Road, Raheny, Dublin 5",standard,1/30/2022,275000,2,1,Apartment,,Buy,32,C3,-7.200206,52.944342
"Apartment 41, Howth Lodge, Howth, Dublin 13",standard,12/23/2021,785000,2,2,Apartment,108,Buy,11,E1,-8.504803,53.81682
"Apartment 65 Main Street, Belmayne, Balgriffin, Dublin 13",standard,1/28/2022,235000,2,2,Apartment,68,Buy,25,C3,-7.260785,52.656337
"15 Grange View Way, Clondalkin, Clondalkin, Dublin 22",standard,1/24/2022,239950,3,2,Terrace,75,Buy,21,F,-9.060591,53.267681
"Apartment 37, Forbes Quay Apartments, Grand Canal Dock, Dublin 2",standard,1/28/2022,550000,2,2,Apartment,74,Buy,8,D2,-6.277717,53.38814
"12 Melville Terrace, Meakstown, Finglas, Dublin 11",standard,1/28/2022,285000,3,3,Townhouse,108,Buy,43,C1,-7.337575,53.424581
"42 Handel House, Loreto Abbey, Rathfarnham, Dublin 14",standard,1/30/2022,265000,1,1,Apartment,48,Buy,23,C1,-7.337575,53.424581
"2C Cameron Court, Cork Street, Dublin 8",standard,1/30/2022,295000,2,1,Apartment,59,Buy,17,C1,-6.198659,53.451867
"54 Nash Street, Inchicore, Inchicore, Dublin 8",standard,1/28/2022,495000,4,2,End of Terrace,111,Buy,12,C2,-6.589063,53.383321
"Apartment 75, Alen Hall, Belgard Square, Tallaght, Dublin 24",standard,1/28/2022,225000,2,2,Apartment,107,Buy,9,F,-6.230519,53.282565
"113 Smithfield Market, Smithfield, Dublin 7",standard,1/27/2022,500000,3,2,Apartment,60,Buy,10,G,-8.484463,51.891518
"Holly Lodge, Holly Lodge, 66 Carysfort Avenue, Blackrock, Co. Dublin",standard,1/30/2022,925000,4,2,End of Terrace,153,Buy,29,B3,-6.943112,53.092677
"1a St Vincents Cottage, Blackhorse Avenue, Navan Road (D7), Dublin 7",standard,1/30/2022,485000,2,2,Semi-D,57,Buy,9,G,-6.233033,53.340639
"47 Eden Villas, Glasthule, Co. Dublin",standard,1/30/2022,495000,2,2,Terrace,69,Buy,8,E2,-6.225989,53.339889
"Apartment 78, Jervis Place, Dublin 1",standard,1/28/2022,320000,2,1,Apartment,56,Buy,29,C2,-7.06603,53.337147
"El Remo, 9 Trees Avenue, Mount Merrion, Co. Dublin",standard,1/30/2022,1625000,5,3,Detached,230,Buy,24,C1,-7.800728,52.654304
"35 Belmont Avenue, Donnybrook, Dublin 4",standard,1/28/2022,895000,5,3,End of Terrace,191,Buy,19,F,-7.651096,53.775104
"11 Cypress Road, Mount Merrion, Co. Dublin",standard,1/30/2022,1400000,5,4,Semi-D,220,Buy,13,D1,-8.3895381,54.9962744
"2 Woodville Close, Lucan, Co. Dublin",standard,1/25/2022,525000,4,3,Detached,167,Buy,11,D2,-6.230034,53.465852
"307 Nutgrove Avenue Churchtown Dublin 14, Churchtown, Dublin 14",standard,1/29/2022,495000,3,2,Terrace,103,Buy,17,C3,-6.208046,53.613258
"14 Erne Terrace (Front), Pearse Street, Dublin 2",standard,1/10/2022,285000,1,1,Terrace,35,Buy,32,G,-8.716387,54.252659
"3 Hastings Avenue, Balbriggan, Co. Dublin",standard,1/29/2022,240000,3,2,Terrace,211,Buy,17,D1,-6.190247,53.290885
"Apartment 10, Block B, Ballymount Square, Ballymount Road Lower, Dublin 12",standard,12/9/2021,249950,2,2,Apartment,74,Buy,18,D2,-8.98716,52.838535
"6 Kilmahuddrick Court, Clondalkin, Dublin 22",standard,1/24/2022,275000,3,1,Semi-D,150,Buy,26,D2,-8.89102,52.272555
"202 Mourne Road, Drimnagh, Dublin 12",standard,12/9/2021,324950,3,1,Terrace,,Buy,24,C3,-6.665417,53.395917
"Apartment 29 Shangan Court, Shangan Neighbourhood Centre, Ballymun, Dublin 9",standard,1/28/2022,185000,2,1,Apartment,67,Buy,10,C1,-6.133907,53.211928
"The Old Post Office, Post Office Road, Lusk, Co. Dublin",standard,12/9/2021,560000,4,2,Detached,232,Buy,27,B2,-6.424601,53.283503
"29 Ormond Road Ranelagh Dublin 6, Ranelagh, Dublin 6",standard,1/29/2022,1575000,4,3,Semi-D,192,Buy,30,B2,-8.8621,52.775176
"3 Zardoz Court, Anglesea Road, Dublin 1",standard,12/14/2021,1000000,3,3,Townhouse,134,Buy,29,G,-8.461283,51.906134
"127 Oxmantown Road, Stoneybatter, Dublin 7",standard,12/21/2021,355000,2,1,Terrace,64,Buy,15,G,-8.3526278,54.9963168
"58 Cypress Grove Road, Templeogue, Templeogue, Dublin 6W",standard,1/28/2022,650000,4,1,Semi-D,127,Buy,22,E1,-8.3115007,55.0577665
"105 The Elms, Charleville Square, Rathfarnham, Dublin 14",standard,1/26/2022,380000,2,2,Apartment,66,Buy,12,XXX,-8.611864,52.663221
"Apartment 21, Block 5, Gallery Quay, Dublin 2",standard,1/28/2022,540000,3,2,Apartment,82,Buy,23,C2,-8.358517,54.020159
"12 Susanville Road, Drumcondra, Dublin 9",standard,1/28/2022,350000,2,1,Terrace,63,Buy,13,C1,-6.592882,52.510566
"Apartment 14, Bellvue, Springfield, Tallaght, Dublin 24",standard,1/28/2022,185000,2,1,Apartment,,Buy,19,E1,-6.23482,52.626093
"67 Saint Anne's, Kimmage Road West, Kimmage, Dublin 12",standard,1/27/2022,395000,2,1,Terrace,60,Buy,8,E1,-6.257745,53.353874
"29 Eden Court, Grange Road, Rathfarnham, Dublin 14",standard,1/18/2022,650000,4,3,Semi-D,120,Buy,5,G,-6.407833,54.011797
"11 Grand Canal Street Lower, Dublin 2",standard,1/30/2022,875000,4,4,Terrace,130,Buy,15,D2,-6.407917,53.326362
"15 Brighton Avenue, Clontarf, Clontarf, Dublin 3",standard,1/19/2022,430000,3,1,End of Terrace,74,Buy,19,C2,-8.116168,53.9385
"51 Mulroy Road, Cabra West, Cabra, Dublin 7",standard,1/28/2022,295000,2,1,Semi-D,,Buy,22,D2,-6.228848,53.374934
"Tower, 49 Tower Street, Rush, Co. Dublin",standard,1/28/2022,375000,3,1,Semi-D,78,Buy,7,C2,-6.420864,54.017562
"124 Elm Mount Road, Beaumont, Dublin 9",standard,1/30/2022,425000,3,1,Semi-D,105,Buy,27,D1,-9.229001,53.574147
"27a The Glen, Watermill Road, Raheny, Dublin 5",standard,1/28/2022,240000,1,1,Apartment,35,Buy,22,SI_666,-8.3348185,52.1981429
"28 Oxmantown Road, Stoneybatter, Dublin 7",standard,1/18/2022,420000,3,1,Terrace,71,Buy,11,C3,-6.10555,53.575759
"6 Ceol Na Mara, Lower Lower Main Street, Rush, Co. Dublin",standard,1/30/2022,345000,2,2,Bungalow,92,Buy,19,D2,-8.138786,53.743648
"25 Carrigmore Green, Fortunestown Lane, Saggart, Co. Dublin",standard,1/30/2022,249950,3,3,Duplex,110,Buy,28,C1,-7.756686,52.16233
"43 The Courtyard, Clonsilla, Clonsilla, Dublin 15",standard,1/28/2022,225000,3,3,End of Terrace,102,Buy,14,C2,-8.33129,51.865956
"25 Haroldville Avenue, Rialto, Rialto, Dublin 8",standard,12/7/2021,399950,2,1,Terrace,118,Buy,12,D1,-9.32078,53.841564
"30 Finn Eber Fort, Finglas, Dublin 11",standard,1/28/2022,315000,3,2,Terrace,87,Buy,9,E2,-8.481331,51.906491
"Apartment 26, The Hardwicke, Dublin 7",standard,12/13/2021,265000,2,1,Apartment,43,Buy,6,XXX,-6.274988,53.340819
"Cottage At Rogerstown Lane, Lusk, Co. Dublin",standard,1/30/2022,345000,3,1,Bungalow,107,Buy,12,C1,-6.192944,53.297132
"16 Windmill Square, Clonsilla, Dublin 15",standard,1/28/2022,270000,3,3,Duplex,110,Buy,15,C2,-8.592084,52.659953
"32 Northcliffe, Martin's Row, Chapelizod, Dublin 20",standard,12/7/2021,235000,1,1,Duplex,52,Buy,25,C3,-6.34615,53.729089
"58 Newbancroft Hall, Tallaght, Dublin 24",standard,1/30/2022,350000,3,2,Detached,70,Buy,12,F,-8.391301,51.929016
"Apartment 97, Block E, The Tramyard, Inchicore, Dublin 8",standard,1/30/2022,230000,2,1,Apartment,60,Buy,12,C3,-6.321678969,53.33861566
"Apartment 1, Waveney House, Howth, Dublin 13",standard,1/26/2022,300000,1,1,Apartment,55,Buy,25,C2,-6.152487,53.446037
"2 Abbeywood Avenue, Lucan, Co. Dublin",standard,12/14/2021,295000,2,2,Bungalow,79,Buy,12,C2,-6.979275,52.735002
"63 Hillcrest Park, Glasnevin, Dublin 11",standard,1/30/2022,425000,3,1,Semi-D,93,Buy,23,A3,-8.884942234,51.70610752
"19 Waterside Grove, Swords Road, Malahide, Co. Dublin",standard,12/10/2021,290000,1,1,Apartment,50,Buy,15,A2,-6.22766028,53.27067166
"16 Balally Avenue, Dundrum, Dundrum, Dublin 14",standard,12/6/2021,625000,3,2,Semi-D,107,Buy,21,A1,-6.259709841,53.32348536
"6 Cherrywood Crescent, Clondalkin, Dublin 22",standard,12/6/2021,289000,3,1,Terrace,,Buy,0,XXX,-7.924643,53.42291
"39 South Dock Street, Ringsend, Dublin 4",standard,1/30/2022,425000,2,1,Terrace,57,Buy,13,A3,-8.333917232,51.90112719
"56 Celestine Avenue, Stella Gardens, Irishtown, Dublin 4",standard,1/30/2022,425000,2,1,Terrace,52,Buy,4,A2,-7.248005375,52.65346684
"Apartment 9, Kingston Lodge, Drumcondra, Dublin 3",standard,1/19/2022,260000,1,1,Apartment,38,Buy,13,A2,-8.60973887,54.16614771
"69 McAuley Drive, Artane, Artane, Dublin 5",standard,1/28/2022,375000,3,1,Terrace,,Buy,25,A2,-6.086274,53.14609
